name,"Newborough Teacher Training Institute, Richmond Hill",city,Richmond Hill,province,Ontario,sector,For-profit,education,career colleges and vocational/technical schools,status,Registered
name,"Niagara Skilled Trades Academy, St. Catharines",city,St. Catharines,province,Ontario,sector,For-profit,education,career colleges and vocational/technical schools,status,Registered
name,"Northern Academy of Transportation Training, Lively",city,Lively,province,Ontario,sector,For-profit,education,career colleges and vocational/technical schools,status,Registered
name,Northern Gateway Regional Division No. 10,city,Whitecourt,province,Alberta,sector,Public,education,elementary/secondary school board/district,status,Recognized
name,Northern Lights School Division No. 113,city,La Ronge,province,Saskatchewan,sector,Public,education,elementary/secondary school board/district,status,Recognized
name,Northland School Division No. 61,city,Peace River,province,Alberta,sector,Public,education,elementary/secondary school board/district,status,Recognized
name,Northwest Francophone Education Region No. 1,city,St. Isidore,province,Alberta,sector,Public,education,elementary/secondary school board/district,status,Recognized
name,"Nu-Wave School of Hair Design, Thunder Bay",city,Thunder Bay,province,Ontario,sector,For-profit,education,career colleges and vocational/technical schools,status,Registered
name,Ontario Truck and Safety Training,city,Mississauga,province,Ontario,sector,For-profit,education,career colleges and vocational/technical schools,status,Registered
name,"Ontario Truck Training Academy, Belleville",city,Belleville,province,Ontario,sector,For-profit,education,career colleges and vocational/technical schools,status,Registered
name,"Ontario Truck Training Academy, Kingston",city,Kingston,province,Ontario,sector,For-profit,education,career colleges and vocational/technical schools,status,Registered
name,"Ontario Truck Training Academy, Oshawa",city,Oshawa,province,Ontario,sector,For-profit,education,career colleges and vocational/technical schools,status,Registered
name,"Ontario Truck Training Academy, Peterborough",city,Peterborough,province,Ontario,sector,For-profit,education,career colleges and vocational/technical schools,status,Registered
name,Pacific Coastal College of Massage Therapy,city,Edmonton,province,Alberta,sector,For-profit,education,career colleges and vocational/technical schools,status,Registered
name,Peace River School Division No. 10,city,Peace River,province,Alberta,sector,Public,education,elementary/secondary school board/district,status,Recognized
name,Peel College of Professional Studies,city,Mississauga,province,Ontario,sector,For-profit,education,career colleges and vocational/technical schools,status,Registered
name,"Peel Truck Driving School, Brampton",city,Brampton,province,Ontario,sector,For-profit,education,career colleges and vocational/technical schools,status,Registered
name,"Peel Truck Driving School, Guelph",city,Guelph,province,Ontario,sector,For-profit,education,career colleges and vocational/technical schools,status,Registered
name,Prairie South School Division No. 210,city,Moose Jaw,province,Saskatchewan,sector,Public,education,elementary/secondary school board/district,status,Recognized
name,"Protege School, Toronto",city,Toronto,province,Ontario,sector,For-profit,education,career colleges and vocational/technical schools,status,Registered
name,"RAC Digital Arts College, Toronto",city,Toronto,province,Ontario,sector,For-profit,education,career colleges and vocational/technical schools,status,Registered
name,Red Deer Public School District No. 104,city,Red Deer,province,Alberta,sector,Public,education,elementary/secondary school board/district,status,Recognized
name,Regina R.C.S.S.D. No. 81,city,Regina,province,Saskatchewan,sector,Public,education,elementary/secondary school board/district,status,Recognized
name,Revelstoke SD#19,city,Revelstoke,province,British Columbia,sector,Public,education,elementary/secondary school board/district,status,Recognized
name,"Rockcliffe Flying Club (1961), Ottawa",city,Ottawa,province,Ontario,sector,For-profit,education,career colleges and vocational/technical schools,status,Registered
name,Rocky View School Division No. 41,city,Airdrie,province,Alberta,sector,Public,education,elementary/secondary school board/district,status,Recognized
name,Saskatchewan Rivers School Division No. 119,city,Prince Albert,province,Saskatchewan,sector,Public,education,elementary/secondary school board/district,status,Recognized
name,Saskatoon School Division No. 13,city,Saskatoon,province,Saskatchewan,sector,Public,education,elementary/secondary school board/district,status,Recognized
name,Shaun Truck Driving School,city,Mississauga,province,Ontario,sector,For-profit,education,career colleges and vocational/technical schools,status,Registered
name,Southern Interior Flight Centre,city,Kelowna,province,British Columbia,sector,For-profit,education,career colleges and vocational/technical schools,status,Registered
name,Southwest Fire Academy,city,Delhi,province,Ontario,sector,For-profit,education,career colleges and vocational/technical schools,status,Registered
name,"Spectrum Airways, Burlington",city,Burlington,province,Ontario,sector,For-profit,education,career colleges and vocational/technical schools,status,Registered
name,St. Paul Education Regional Division No. 1,city,St. Paul,province,Alberta,sector,Public,education,elementary/secondary school board/district,status,Recognized
name,"Stanford International College of Business & Technology, 7-1011 Eglinton - Mississauga",city,Mississauga,province,Ontario,sector,For-profit,education,career colleges and vocational/technical schools,status,Registered
name,"Stanford International College of Business & Technology, Scarborough",city,Scarborough,province,Ontario,sector,For-profit,education,career colleges and vocational/technical schools,status,Registered
name,"Stanford International College of Business & Technology, Toronto",city,North York,province,Ontario,sector,For-profit,education,career colleges and vocational/technical schools,status,Registered
name,"Stanford International College of Business and Technology, 1-1011 Eglinton - Mississauga",city,Mississauga,province,Ontario,sector,For-profit,education,career colleges and vocational/technical schools,status,Registered
name,"Stanford International College of Business and Technology, Brampton",city,Brampton,province,Ontario,sector,For-profit,education,career colleges and vocational/technical schools,status,Registered
name,"Taha Academy of Beauty, Business & Health",city,Toronto,province,Ontario,sector,For-profit,education,career colleges and vocational/technical schools,status,Registered
name,Ten Four Trainers,city,Brampton,province,Ontario,sector,For-profit,education,career colleges and vocational/technical schools,status,Registered
name,"The Fiorio Beauty Academy, Toronto",city,Toronto,province,Ontario,sector,For-profit,education,career colleges and vocational/technical schools,status,Registered
name,"Thompson Career College of Health and Business, London",city,London,province,Ontario,sector,For-profit,education,career colleges and vocational/technical schools,status,Registered
name,"Thompson Career College of Health and Business, Markham",city,Markham,province,Ontario,sector,For-profit,education,career colleges and vocational/technical schools,status,Registered
name,"Thompson Career College of Health and Business, Mississauga",city,Mississauga,province,Ontario,sector,For-profit,education,career colleges and vocational/technical schools,status,Registered
name,"Toronto Business College, Scarborough",city,Scarborough,province,Ontario,sector,For-profit,education,career colleges and vocational/technical schools,status,Registered
name,"Toronto Film School, 1835 Yonge (Davisville)",city,Toronto,province,Ontario,sector,For-profit,education,career colleges and vocational/technical schools,status,Registered
name,"Toronto Film School, 415 Yonge",city,Toronto,province,Ontario,sector,For-profit,education,career colleges and vocational/technical schools,status,Registered
name,"Toronto International Business College, Scarborough",city,Scarborough,province,Ontario,sector,For-profit,education,career colleges and vocational/technical schools,status,Registered
name,"Toronto International Business College, Scarborough (200A)",city,Toronto,province,Ontario,sector,For-profit,education,career colleges and vocational/technical schools,status,Registered
name,"Transitions College of Business and Career Studies, Niagara Falls",city,Niagara Falls,province,Ontario,sector,For-profit,education,career colleges and vocational/technical schools,status,Registered
name,United Transportation Driver Training,city,Steinbach,province,Manitoba,sector,For-profit,education,career colleges and vocational/technical schools,status,Registered
name,United Transportation Driver Training (Brandon Campus),city,Brandon,province,Manitoba,sector,For-profit,education,career colleges and vocational/technical schools,status,Registered
name,United Transportation Driver Training (Winkler Campus),city,Winkler,province,Manitoba,sector,For-profit,education,career colleges and vocational/technical schools,status,Registered
name,Wetaskiwin Regional Division No. 11,city,Wetaskiwin,province,Alberta,sector,Public,education,elementary/secondary school board/district,status,Recognized
name,Wheels AZ,city,Mississauga,province,Ontario,sector,For-profit,education,career colleges and vocational/technical schools,status,Registered
name,Yellowknife Education District No. 1,city,Yellowknife,province,Northwest Territories,sector,Public,education,elementary/secondary school board/district,status,Recognized
name,"York Construction Academy, Toronto",city,Toronto,province,Ontario,sector,For-profit,education,career colleges and vocational/technical schools,status,Registered
name,Young Canadian Driving Academy,city,Mississauga,province,Ontario,sector,For-profit,education,career colleges and vocational/technical schools,status,Registered
name,Youth Truck Driving School,city,Brampton,province,Ontario,sector,For-profit,education,career colleges and vocational/technical schools,status,Registered
